M
17.1893
11.3979
46.0836
2.40827
9.59925
9.23596
37.0992
15.7831
8.89543
30.4332
19.1162
15.0399
106.59
17.714
16.1827
12.794
21.8761
17.5061
2.4825
32.0343
19.3075
6.89762
42.2328
30.786
19.7391
17.044
43.2782
20.4908
39.0673
9.28367
28.0976
5.29884
3.36095
54.3246
4.64398
21.7764
43.9423
22.5813
59.8792
2.34523
15.0726
27.9749
57.5092
44.5193
87.4199
27.5727
7.83773
6.6664
21.0756
6.1601
92.3171
14.0041
43.8925
88.8998
26.7217
3.02822
14.3944
27.8643
21.9415
20.1748
12.5217
19.8573
7.51318
15.958
85.3526
22.929
8.22003
11.5797
95.5605
24.6217
23.5694
82.6916
12.7144
25.6614
9.85459
54.321
5.70958
13.2913
39.9139
26.1673
43.9202
20.5716
36.6224
11.0719
60.1516
6.8713
6.36094
22.4239
43.5333
60.8109
49.3462
84.4375
15.9591
3.49051
18.8957
3.14249
20.0403
3.58362
34.9162
22.3433
32.6259
86.9904
2.90678
43.9442
7.02417
15.741
25.308
19.2364
74.1011
14.2567
21.4954
17.8085
3.02987
7.75653
14.2642
9.35354
53.8847
70.6809
15.1358
9.55646
6.64877
6.93944
79.2796
11.2396
52.3753
34.0829
85.3997
8.1287
24.8357
19.9706
22.6873
30.5565
6.72957
77.4767
7.06302
12.6897
3.60197
22.8774
66.3826
19.4466
10.2168
28.3707
22.9023
12.4929
32.2332
98.9822
39.9243
15.7145
19.0433
80.0288
10.5617
4.15831
9.81432
12.3364
51.483
35.5738
43.4478
93.0557
17.4322
86.414
17.8004
109.695
17.2987
16.9445
25.75
26.1681
4.15204
90.2584
14.4927
20.1818
19.2545
17.1964
2.52617
24.1094
25.0328
9.61264
29.8019
12.9486
17.1123
90.8204
14.1954
22.0722
30.4292
26.204
70.9949
3.17476
8.58394
39.6587
13.4103
22.5349
17.7153
22.461
22.023
13.4632
13.3094
35.9583
5.6195
35.0252
15.0756
93.491
33.9209
28.2205
3.19701
2.31211
78.2643
32.8015
21.0974
32.526
36.4887
48.6921
14.3337
46.3939
86.9446
37.154
18.3997
22.7687
9.55094
22.3253
10.0251
18.8287
13.5009
13.4872
4.16655
61.4949
59.445
77.8606
23.2486
10.8259
100.869
16.9082
4.80491
26.2466
9.80996
9.49872
21.7338
2.61771
34.2628
9.56278
42.2305
19.3363
14.323
28.6257
22.3364
19.8751
21.0437
21.3854
18.0104
29.2873
7.60535
9.04978
50.2343
18.4405
37.5597
30.3449
17.3073
76.5592
92.0159
31.6692
18.7631
11.6517
30.4428
18.3854
21.8874
3.88454
14.7596
15.1684
55.5207
5.00295
13.5608
98.4562
14.6202
15.6323
51.1508
18.6907
10.1774
3.88995
11.7166
5.11363
9.71665
12.8131
18.584
26.9666
4.50041
32.4115
3.18755
52.4342
44.5879
16.6077
35.7558
18.355
87.0201
76.227
38.7765
87.5917
12.0244
32.8718
52.8373
16.3572
6.55245
34.2879
22.1236
23.3953
15.6403
11.1587
8.08842
28.4951
100.456
36.1118
57.6685
14.2398
81.5318
33.3245
93.2717
23.6522
15.8391
15.3132
21.8386
14.526
14.2458
7.47907
14.4098
2.04052
5.60314
26.3858
22.1954
24.7229
15.0609
18.424
2.67287
94.1259
6.3794
86.6606
40.379
73.0643
62.1907
93.2477
65.5599
22.3424
37.516
27.7219
19.8506
89.4806
5.88621
2.05192
15.6888
14.321
7.73363
86.1478
70.0837
9.07686
9.62032
24.0101
17.7125
17.9109
52.7161
61.2129
8.42241
18.338
22.6987
93.6332
32.6737
21.8065
13.732
15.3415
5.40351
12.1511
2.75511
37.1737
31.6473
25.005
90.1335
12.4826
76.9782
14.7022
46.6786
9.93787
43.1829
98.2623
6.78872
23.6432
14.8693
49.5769
92.5192
10.2955
22.6063
49.3565
28.248
3.55912
33.2603
52.2814
10.833
5.24109
12.3105
33.3815
2.09523
93.3806
70.9095
36.7944
14.818
39.6296
19.2795
11.6656
46.7952
22.3408
18.249
19.64
37.0602
30.5495
50.1284
16.4228
19.1112
25.8768
48.3629
53.9086
24.1643
36.7054
90.4742
44.8127
3.06268
17.3877
71.5399
12.4262
14.1397
17.5877
48.659
23.3457
3.13879
19.4616
26.2775
13.3332
98.0952
16.8062
9.52095
79.438
28.412
4.87792
6.96132
13.6306
50.8607
5.61439
90.1442
20.5069
8.48057
7.05966
3.04895
33.2233
84.1573
30.5514
41.8939
7.87497
29.4828
3.62359
32.8216
40.8298
26.2898
15.9068
59.2429
24.8346
26.5106
53.956
4.30068
17.5023
10.6282
7.82793
53.6373
43.5751
24.9559
17.4717
27.7664
3.09828
30.5414
17.3847
34.7651
5.05429
11.0074
9.42388
29.6855
9.39442
38.3359
47.8046
12.4939
29.0798
12.0534
9.40654
17.5338
64.1384
92.4161
21.0067
17.8765
35.7617
3.62745
49.1953
43.0323
21.4211
18.7425
29.2431
14.7404
7.90718
37.874
9.55908
20.8479
26.8687
11.9151
66.0612
43.7314
27.1592
88.8277
9.41094
63.5155
87.7544
25.1457
12.737
9.2143
22.3385
16.7511
65.304
25.2039
37.7685
66.7841
19.6183
18.6932
68.7406
95.4616
10.4451
20.4402
26.3634
78.0237
10.5297
91.6168
10.3937
15.9463
18.1352
13.9427
24.9943
28.8659
26.4802
28.3337
23.155
45.7708
40.4388
25.2596
84.713
39.6129
5.23208
20.1108
107.125
94.2347
7.14809
93.1612
10.3303
9.84235
90.8639
2.64477
6.51605
51.3422
7.7745
15.5168
43.3465
59.9728
19.7805
95.7874
27.0356
39.7838
34.6954
59.9776
8.57567
80.6067
20.2212
94.4006
44.947
62.9404
60.6051
70.6748
37.0496
8.07917
22.3588
25.1304
22.1415
93.7756
15.1545
5.40663
6.80128
33.4396
11.8058
92.6402
32.3213
12.5714
21.4318
26.5711
28.9135
2.7199
26.1067
38.0934
15.8886
14.7206
7.36702
11.0003
15.2188
7.49416
20.4126
11.6427
97.332
29.6981
18.5499
20.9858
9.22946
13.6479
15.0849
88.7212
22.4402
11.1753
102.818
18.6434
9.43813
20.5562
44.6273
17.1767
2.93539
69.6829
39.8981
36.4396
29.0494
46.0954
25.449
12.5692
11.4156
17.3459
13.182
5.10494
11.5922
14.7714
8.75612
14.506
31.3781
51.2702
17.4181
14.8836
24.6425
13.6356
30.2083
46.7128
59.9991
71.2883
15.9621
16.2022
6.1921
30.3302
92.7533
7.40346
25.0814
26.5138
85.4331
20.8356
3.44635
28.2258
9.3836
12.2445
20.1838
30.6914
12.4002
30.1223
23.1581
13.2287
16.6788
3.30343
9.53106
16.3175
17.8862
3.00737
3.54967
27.0962
14.5471
22.3633
24.416
91.4058
17.1238
18.7205
18.921
32.9689
24.3979
11.8084
15.811
71.0894
23.9889
14.6984
12.8883
48.3815
61.1587
11.6655
65.7671
48.292
55.0428
13.9276
15.6379
14.0278
26.0485
3.16538
11.959
15.6604
27.0575
22.4387
87.392
72.399
18.2629
14.4407
64.2249
25.3292
23.6748
13.1454
26.8639
5.72418
6.76829
11.9263
2.84946
12.0326
55.6193
19.8663
3.15807
28.234
11.9724
19.7769
11.862
6.46355
40.2599
3.84126
40.7136
7.92109
25.3721
74.4271
18.183
24.3843
29.7257
70.813
31.377
100.39
37.1026
33.1509
25.8049
11.7812
31.476
28.2234
50.5723
12.6067
31.9485
13.4051
30.7856
100.647
10.1747
18.5306
37.1051
49.2362
16.1849
68.2518
5.53374
30.4639
49.9959
10.5738
85.4428
